scientific,month,gno,count,longitude,latitude
Urocissa erythroryncha,12,860,2,113.9993603,22.48145416
Urocissa erythroryncha,12,1004,1,114.0382471,22.46343147
Urocissa erythroryncha,12,1074,1,114.038256,22.45440106
Urocissa erythroryncha,12,1504,1,114.1354254,22.40027241
Urosphena squameiceps,1,1290,1,114.0965636,22.42734924
Urosphena squameiceps,10,930,1,113.9993718,22.47242379
Urosphena squameiceps,11,2664,1,113.8444441,22.24641789
Urosphena squameiceps,11,1289,1,114.0868501,22.42734412
Urosphena squameiceps,11,1290,1,114.0965636,22.42734924
Urosphena squameiceps,11,1223,2,114.1257006,22.43639156
Urosphena squameiceps,11,249,1,114.1839916,22.56282501
Urosphena squameiceps,11,251,1,114.2034374,22.56282297
Urothemis signata signata,3,930,3,113.9993718,22.47242379
Urothemis signata signata,4,930,10,113.9993718,22.47242379
Urothemis signata signata,5,860,1,113.9993603,22.48145416
Urothemis signata signata,5,930,12,113.9993718,22.47242379
Urothemis signata signata,5,931,1,114.0090884,22.47243418
Urothemis signata signata,5,1004,4,114.0382471,22.46343147
Urothemis signata signata,5,1074,1,114.038256,22.45440106
Urothemis signata signata,5,727,1,114.0673665,22.49957546
Urothemis signata signata,5,452,1,114.1159431,22.53572263
Urothemis signata signata,6,860,2,113.9993603,22.48145416
Urothemis signata signata,6,930,9,113.9993718,22.47242379
Urothemis signata signata,6,522,3,114.115947,22.52669227
Urothemis signata signata,6,879,1,114.1839874,22.48155169
Urothemis signata signata,6,532,1,114.2131509,22.5266997
Urothemis signata signata,7,860,1,113.9993603,22.48145416
Urothemis signata signata,7,930,9,113.9993718,22.47242379
Urothemis signata signata,8,860,1,113.9993603,22.48145416
Urothemis signata signata,8,930,5,113.9993718,22.47242379
Urothemis signata signata,9,930,7,113.9993718,22.47242379
Urothemis signata signata,10,930,1,113.9993718,22.47242379
Vanellus cinereus,10,931,1,114.0090884,22.47243418
Vanellus vanellus,11,2677,1,113.9705549,22.24662682
Vanellus vanellus,11,931,3,114.0090884,22.47243418
Vanessa cardui,11,930,1,113.9993718,22.47242379
Vanessa indica,9,878,1,114.1742702,22.48155183
Vanessa indica,10,2320,1,113.9025609,22.2916792
Vanessa indica,10,930,1,113.9993718,22.47242379
Vanessa indica,10,1228,1,114.174271,22.43639963
Vanessa indica,11,322,1,114.213158,22.55379074
Vesta sinuata,4,1229,2,114.1839851,22.43639949
Vieja fenestrata,6,666,1,114.1548314,22.50864154
Vieja fenestrata,7,598,1,114.1742695,22.5176734
Vieja fenestrata,10,1632,1,114.0189071,22.3821396
Vieja fenestrata,10,1494,1,114.0383098,22.40021837
Viverricula indica,1,930,2,113.9993718,22.47242379
Viverricula indica,1,931,7,114.0090884,22.47243418
Viverricula indica,1,933,1,114.0285215,22.47245323
Viverricula indica,1,1285,6,114.0479964,22.4273178
Viverricula indica,1,940,3,114.0965376,22.47250144
Viverricula indica,1,1431,1,114.1062861,22.40929282
Viverricula indica,1,1432,3,114.1159983,22.40929676
Viverricula indica,1,1223,4,114.1257006,22.43639156
Viverricula indica,1,1791,1,114.2033995,22.36415344
Viverricula indica,1,463,1,114.2228743,22.53572757
Viverricula indica,1,1374,2,114.2325483,22.4183291
Viverricula indica,1,884,1,114.2325736,22.48154222
Viverricula indica,1,675,1,114.2423035,22.50862974
Viverricula indica,1,1451,2,114.30053,22.40926088
Viverricula indica,1,1526,1,114.3490797,22.40018597
Viverricula indica,2,860,1,113.9993603,22.48145416
Viverricula indica,2,930,4,113.9993718,22.47242379
Viverricula indica,2,931,3,114.0090884,22.47243418
Viverricula indica,2,1285,2,114.0479964,22.4273178
Viverricula indica,2,1497,1,114.0674444,22.40024071
Viverricula indica,2,940,1,114.0965376,22.47250144
Viverricula indica,2,1430,2,114.0965739,22.40928829
Viverricula indica,2,1432,1,114.1159983,22.40929676
Viverricula indica,2,1572,1,114.1160062,22.39123577
Viverricula indica,2,2562,1,114.213083,22.26481497
Viverricula indica,2,2492,1,114.2130853,22.27384562
Viverricula indica,2,1653,3,114.2228236,22.38221015
Viverricula indica,2,463,1,114.2228743,22.53572757
Viverricula indica,2,1451,2,114.30053,22.40926088
Viverricula indica,2,1664,1,114.3296369,22.38214453
Viverricula indica,2,1735,1,114.3393367,22.37310457
Viverricula indica,2,1526,1,114.3490797,22.40018597
Viverricula indica,3,860,1,113.9993603,22.48145416
Viverricula indica,3,930,2,113.9993718,22.47242379
Viverricula indica,3,931,4,114.0090884,22.47243418
Viverricula indica,3,1285,1,114.0479964,22.4273178
Viverricula indica,3,940,3,114.0965376,22.47250144
Viverricula indica,3,1430,2,114.0965739,22.40928829
Viverricula indica,3,1431,2,114.1062861,22.40929282
Viverricula indica,3,1152,1,114.1159826,22.44541864
Viverricula indica,3,1432,1,114.1159983,22.40929676
Viverricula indica,3,1653,2,114.2228236,22.38221015
Viverricula indica,3,463,1,114.2228743,22.53572757
Viverricula indica,4,860,1,113.9993603,22.48145416
Viverricula indica,4,930,2,113.9993718,22.47242379
Viverricula indica,4,931,1,114.0090884,22.47243418
Viverricula indica,4,1562,1,114.0188969,22.39117009
Viverricula indica,4,933,1,114.0285215,22.47245323
Viverricula indica,4,1285,3,114.0479964,22.4273178
Viverricula indica,4,1430,2,114.0965739,22.40928829
Viverricula indica,4,1432,2,114.1159983,22.40929676
Viverricula indica,4,1223,1,114.1257006,22.43639156
Viverricula indica,4,1363,1,114.1257072,22.41833061
Viverricula indica,4,737,4,114.1645514,22.49961219
Viverricula indica,4,809,2,114.1839879,22.4905821
Viverricula indica,4,1933,1,114.2228118,22.34608798
Viverricula indica,4,1653,6,114.2228236,22.38221015
Viverricula indica,4,603,2,114.2228683,22.51766685
Viverricula indica,4,463,1,114.2228743,22.53572757
Viverricula indica,4,884,2,114.2325736,22.48154222
Viverricula indica,4,464,1,114.2325953,22.53572449
Viverricula indica,4,745,1,114.2422993,22.49959936
Viverricula indica,4,1450,1,114.2908179,22.40926802
Viverricula indica,4,1807,1,114.3587443,22.36405341
Viverricula indica,5,860,2,113.9993603,22.48145416
Viverricula indica,5,930,1,113.9993718,22.47242379
Viverricula indica,5,863,3,114.0285119,22.48148362
Viverricula indica,5,794,1,114.0382201,22.49052264
Viverricula indica,5,1285,6,114.0479964,22.4273178
Viverricula indica,5,1497,1,114.0674444,22.40024071
Viverricula indica,5,1499,1,114.0868676,22.40025268
Viverricula indica,5,940,1,114.0965376,22.47250144
Viverricula indica,5,1431,1,114.1062861,22.40929282
Viverricula indica,5,1152,1,114.1159826,22.44541864
Viverricula indica,5,1432,1,114.1159983,22.40929676
Viverricula indica,5,1363,2,114.1257072,22.41833061
Viverricula indica,5,737,1,114.1645514,22.49961219
Viverricula indica,5,738,1,114.1742699,22.49961264
Viverricula indica,5,2562,1,114.213083,22.26481497
Viverricula indica,5,532,3,114.2131509,22.5266997
Viverricula indica,5,1653,2,114.2228236,22.38221015
Viverricula indica,5,603,1,114.2228683,22.51766685
Viverricula indica,5,884,2,114.2325736,22.48154222
Viverricula indica,5,674,4,114.2325844,22.5086334
Viverricula indica,5,464,4,114.2325953,22.53572449
Viverricula indica,5,815,6,114.2422951,22.49056897
Viverricula indica,5,1807,4,114.3587443,22.36405341
Viverricula indica,6,860,4,113.9993603,22.48145416
Viverricula indica,6,724,1,114.0382111,22.49955302
Viverricula indica,6,794,1,114.0382201,22.49052264
Viverricula indica,6,1564,2,114.0383187,22.39118789
Viverricula indica,6,1285,1,114.0479964,22.4273178
Viverricula indica,6,1497,1,114.0674444,22.40024071
Viverricula indica,6,1432,1,114.1159983,22.40929676
Viverricula indica,6,1223,2,114.1257006,22.43639156
Viverricula indica,6,1855,1,114.1451472,22.35512197
Viverricula indica,6,530,1,114.1937101,22.52670291
Viverricula indica,6,532,1,114.2131509,22.5266997
Viverricula indica,6,1653,1,114.2228236,22.38221015
Viverricula indica,6,884,1,114.2325736,22.48154222
Viverricula indica,6,744,1,114.2325808,22.49960302
Viverricula indica,6,674,5,114.2325844,22.5086334
Viverricula indica,6,604,1,114.232588,22.51766378
Viverricula indica,6,815,1,114.2422951,22.49056897
Viverricula indica,6,675,1,114.2423035,22.50862974
Viverricula indica,6,1451,2,114.30053,22.40926088
Viverricula indica,6,1594,2,114.3296468,22.39117501
Viverricula indica,6,1525,1,114.3393682,22.40019602
Viverricula indica,7,860,2,113.9993603,22.48145416
Viverricula indica,7,931,2,114.0090884,22.47243418
Viverricula indica,7,1491,1,114.0091752,22.40019079
Viverricula indica,7,1632,1,114.0189071,22.3821396
Viverricula indica,7,940,1,114.0965376,22.47250144
Viverricula indica,7,1432,1,114.1159983,22.40929676
Viverricula indica,7,1223,2,114.1257006,22.43639156
Viverricula indica,7,2413,1,114.1257566,22.28287227
Viverricula indica,7,2484,2,114.1354627,22.2738444
Viverricula indica,7,532,1,114.2131509,22.5266997
Viverricula indica,7,1653,2,114.2228236,22.38221015
Viverricula indica,7,463,1,114.2228743,22.53572757
Viverricula indica,7,674,1,114.2325844,22.5086334
Viverricula indica,7,464,1,114.2325953,22.53572449
Viverricula indica,7,815,2,114.2422951,22.49056897
Viverricula indica,7,675,2,114.2423035,22.50862974
Viverricula indica,7,1240,2,114.29084,22.43635941
Viverricula indica,7,1522,2,114.3102336,22.40022268
Viverricula indica,7,1526,1,114.3490797,22.40018597
Viverricula indica,8,860,2,113.9993603,22.48145416
Viverricula indica,8,931,1,114.0090884,22.47243418
Viverricula indica,8,1564,1,114.0383187,22.39118789
Viverricula indica,8,1285,1,114.0479964,22.4273178
Viverricula indica,8,1567,1,114.0674515,22.39121022
Viverricula indica,8,1430,1,114.0965739,22.40928829
Viverricula indica,8,1431,1,114.1062861,22.40929282
Viverricula indica,8,1223,1,114.1257006,22.43639156
Viverricula indica,8,2484,1,114.1354627,22.2738444
Viverricula indica,8,737,1,114.1645514,22.49961219
Viverricula indica,8,1653,1,114.2228236,22.38221015
Viverricula indica,8,463,1,114.2228743,22.53572757
Viverricula indica,8,674,2,114.2325844,22.5086334
Viverricula indica,8,464,1,114.2325953,22.53572449
Viverricula indica,8,1591,1,114.3005141,22.39119992
Viverricula indica,8,1522,1,114.3102336,22.40022268
Viverricula indica,8,1594,1,114.3296468,22.39117501
Viverricula indica,9,860,3,113.9993603,22.48145416
Viverricula indica,9,931,1,114.0090884,22.47243418
Viverricula indica,9,1564,2,114.0383187,22.39118789
Viverricula indica,9,1499,1,114.0868676,22.40025268
Viverricula indica,9,1430,1,114.0965739,22.40928829
Viverricula indica,9,1432,1,114.1159983,22.40929676
Viverricula indica,9,1223,6,114.1257006,22.43639156
Viverricula indica,9,2484,1,114.1354627,22.2738444
Viverricula indica,9,738,1,114.1742699,22.49961264
Viverricula indica,9,532,1,114.2131509,22.5266997
Viverricula indica,9,2633,1,114.2227822,22.25578186
Viverricula indica,9,1653,2,114.2228236,22.38221015
Viverricula indica,9,463,1,114.2228743,22.53572757
Viverricula indica,9,884,1,114.2325736,22.48154222
Viverricula indica,9,464,3,114.2325953,22.53572449
Viverricula indica,9,815,1,114.2422951,22.49056897
Viverricula indica,9,1517,1,114.2616758,22.40025546
Viverricula indica,9,1525,1,114.3393682,22.40019602
Viverricula indica,9,1526,1,114.3490797,22.40018597
Viverricula indica,10,1629,3,113.9897763,22.38210855
Viverricula indica,10,860,3,113.9993603,22.48145416
Viverricula indica,10,930,1,113.9993718,22.47242379
Viverricula indica,10,931,1,114.0090884,22.47243418
Viverricula indica,10,1564,2,114.0383187,22.39118789
Viverricula indica,10,1497,1,114.0674444,22.40024071
Viverricula indica,10,1290,1,114.0965636,22.42734924
Viverricula indica,10,1222,4,114.1159865,22.43638819
Viverricula indica,10,1223,1,114.1257006,22.43639156
Viverricula indica,10,1504,1,114.1354254,22.40027241
Viverricula indica,10,2484,2,114.1354627,22.2738444
Viverricula indica,10,666,2,114.1548314,22.50864154
Viverricula indica,10,2626,1,114.1548712,22.25578687
Viverricula indica,10,878,1,114.1742702,22.48155183
Viverricula indica,10,879,1,114.1839874,22.48155169
Viverricula indica,10,532,1,114.2131509,22.5266997
Viverricula indica,10,1514,1,114.2325411,22.40026812
Viverricula indica,10,1374,1,114.2325483,22.4183291
Viverricula indica,10,604,1,114.232588,22.51766378
Viverricula indica,10,1585,1,114.2422485,22.39123398
Viverricula indica,10,1240,1,114.29084,22.43635941
Viverricula indica,10,1591,1,114.3005141,22.39119992
Viverricula indica,10,1451,1,114.30053,22.40926088
Viverricula indica,10,1522,2,114.3102336,22.40022268
Viverricula indica,11,1629,1,113.9897763,22.38210855
Viverricula indica,11,931,5,114.0090884,22.47243418
Viverricula indica,11,1491,1,114.0091752,22.40019079
Viverricula indica,11,863,1,114.0285119,22.48148362
Viverricula indica,11,1222,2,114.1159865,22.43638819
Viverricula indica,11,1223,1,114.1257006,22.43639156
Viverricula indica,11,666,1,114.1548314,22.50864154
Viverricula indica,11,809,3,114.1839879,22.4905821
Viverricula indica,11,2351,1,114.2033859,22.29190876
Viverricula indica,11,2492,1,114.2130853,22.27384562
Viverricula indica,11,532,1,114.2131509,22.5266997
Viverricula indica,11,1653,1,114.2228236,22.38221015
Viverricula indica,11,1514,1,114.2325411,22.40026812
Viverricula indica,11,884,3,114.2325736,22.48154222
Viverricula indica,11,1522,1,114.3102336,22.40022268
Viverricula indica,11,1526,1,114.3490797,22.40018597
Viverricula indica,12,1629,2,113.9897763,22.38210855
Viverricula indica,12,860,4,113.9993603,22.48145416
Viverricula indica,12,931,2,114.0090884,22.47243418
Viverricula indica,12,1632,1,114.0189071,22.3821396
Viverricula indica,12,1285,1,114.0479964,22.4273178
Viverricula indica,12,1222,9,114.1159865,22.43638819
Viverricula indica,12,1572,1,114.1160062,22.39123577
Viverricula indica,12,1223,3,114.1257006,22.43639156
Viverricula indica,12,1504,1,114.1354254,22.40027241
Viverricula indica,12,2484,1,114.1354627,22.2738444
Viverricula indica,12,878,8,114.1742702,22.48155183
Viverricula indica,12,809,2,114.1839879,22.4905821
Viverricula indica,12,1374,2,114.2325483,22.4183291
Viverricula indica,12,884,1,114.2325736,22.48154222
Viverricula indica,12,1591,2,114.3005141,22.39119992
Viverricula indica,12,1594,1,114.3296468,22.39117501
Xenus cinereus,4,860,1,113.9993603,22.48145416
Xenus cinereus,4,931,3,114.0090884,22.47243418
Xiphophorus hellerii,1,2629,1,114.1839759,22.2557882
Xiphophorus hellerii,4,2392,1,113.9219852,22.2826803
Xiphophorus hellerii,4,2463,2,113.9317043,22.27366468
Xiphophorus hellerii,4,2629,2,114.1839759,22.2557882
Xiphophorus hellerii,5,1228,2,114.174271,22.43639963
Xiphophorus hellerii,5,2629,1,114.1839759,22.2557882
Xiphophorus hellerii,6,666,1,114.1548314,22.50864154
Xiphophorus hellerii,6,2629,4,114.1839759,22.2557882
Xiphophorus hellerii,7,2629,2,114.1839759,22.2557882
Xiphophorus hellerii,7,249,1,114.1839916,22.56282501
Xiphophorus hellerii,8,2678,1,113.9802558,22.24663884
Xiphophorus hellerii,8,2629,2,114.1839759,22.2557882
Xiphophorus hellerii,10,2463,4,113.9317043,22.27366468
Xiphophorus hellerii,10,1083,2,114.125694,22.45445246
Xiphophorus hellerii,10,1014,3,114.1354066,22.46348568
Xiphophorus hellerii,10,2629,3,114.1839759,22.2557882
Xiphophorus hellerii,11,1226,1,114.1548428,22.43639815
Xiphophorus hellerii,11,2629,1,114.1839759,22.2557882
Xiphophorus hellerii,12,1629,1,113.9897763,22.38210855
Xiphophorus variatus,4,2463,2,113.9317043,22.27366468
Xiphophorus variatus,5,1629,1,113.9897763,22.38210855
Xiphophorus variatus,5,1631,1,114.0091968,22.38212983
Xiphophorus variatus,7,598,2,114.1742695,22.5176734
Xiphophorus variatus,7,668,1,114.1742697,22.50864302
Xiphophorus variatus,7,249,1,114.1839916,22.56282501
Xiphophorus variatus,9,878,1,114.1742702,22.48155183
Xiphophorus variatus,9,2629,1,114.1839759,22.2557882
Xiphophorus variatus,10,2463,1,113.9317043,22.27366468
Xiphophorus variatus,10,1083,2,114.125694,22.45445246
Xiphophorus variatus,10,1014,2,114.1354066,22.46348568
Xiphophorus variatus,11,876,1,114.1548357,22.48155035
Xiphophorus variatus,12,1629,1,113.9897763,22.38210855
Xiphophorus variatus,12,675,2,114.2423035,22.50862974
Ypthima baldus,4,1575,2,114.145139,22.3912441
Ypthima baldus,4,878,1,114.1742702,22.48155183
Ypthima baldus,4,948,2,114.1742704,22.47252141
Ypthima baldus,5,2600,1,113.9026313,22.25555704
Ypthima baldus,5,2532,1,113.9220179,22.26461919
Ypthima baldus,5,1629,1,113.9897763,22.38210855
Ypthima baldus,5,860,1,113.9993603,22.48145416
Ypthima baldus,5,1631,1,114.0091968,22.38212983
Ypthima baldus,5,1702,1,114.0189173,22.37310911
Ypthima baldus,5,1773,1,114.0286365,22.36408778
Ypthima baldus,5,1575,1,114.145139,22.3912441
Ypthima baldus,5,676,1,114.2520227,22.5086255
Ypthima baldus,5,1528,1,114.3685028,22.40016411
Ypthima baldus,6,2811,1,113.9123836,22.22848137
Ypthima baldus,6,1571,1,114.1062952,22.39123182
Ypthima baldus,6,1575,1,114.145139,22.3912441
Ypthima baldus,6,666,1,114.1548314,22.50864154
Ypthima baldus,6,1296,1,114.1548443,22.42736769
Ypthima baldus,6,1228,1,114.174271,22.43639963
Ypthima baldus,6,389,1,114.1839907,22.54476434
Ypthima baldus,6,882,1,114.2131391,22.48154776
Ypthima baldus,6,1515,1,114.2422527,22.40026448
Ypthima baldus,6,1375,1,114.2422611,22.41832546
Ypthima baldus,6,1446,1,114.2519691,22.40929075
Ypthima baldus,7,1575,1,114.145139,22.3912441
Ypthima baldus,7,247,1,114.1645458,22.5628247
Ypthima baldus,7,1584,1,114.2325375,22.39123761
Ypthima baldus,7,1514,1,114.2325411,22.40026812
Ypthima baldus,7,1515,1,114.2422527,22.40026448
Ypthima baldus,7,1375,1,114.2422611,22.41832546
Ypthima baldus,7,466,1,114.2520373,22.53571658
Ypthima baldus,7,1523,1,114.3199451,22.40021438
Ypthima baldus,8,860,1,113.9993603,22.48145416
Ypthima baldus,8,1914,1,114.0383634,22.34603533
Ypthima baldus,8,1984,1,114.0383723,22.33700478
Ypthima baldus,8,1932,1,114.2131039,22.34609045
Ypthima baldus,8,1862,1,114.2131063,22.355121
Ypthima baldus,8,1792,1,114.2131086,22.36415155
Ypthima baldus,8,1933,1,114.2228118,22.34608798
Ypthima baldus,9,860,1,113.9993603,22.48145416
Ypthima baldus,9,1286,1,114.0577098,22.42732525
Ypthima baldus,9,878,1,114.1742702,22.48155183
Ypthima baldus,9,948,3,114.1742704,22.47252141
Ypthima baldus,9,1309,1,114.2811192,22.42733552
Ypthima baldus,9,1239,1,114.2811259,22.43636598
Ypthima baldus,9,1310,1,114.2908326,22.42732896
Ypthima baldus,10,1629,1,113.9897763,22.38210855
Ypthima baldus,10,860,1,113.9993603,22.48145416
Ypthima baldus,10,1773,1,114.0286365,22.36408778
Ypthima baldus,10,1575,1,114.145139,22.3912441
Ypthima baldus,10,1228,2,114.174271,22.43639963
Ypthima baldus,11,1575,1,114.145139,22.3912441
Ypthima baldus,11,251,1,114.2034374,22.56282297
Ypthima imitans,6,2604,1,113.9414372,22.25561788
Ypthima imitans,6,1375,1,114.2422611,22.41832546
Ypthima lisandra,6,2463,1,113.9317043,22.27366468
Ypthima lisandra,6,2464,1,113.941407,22.27367904
Ypthima lisandra,6,1228,1,114.174271,22.43639963
Ypthima lisandra,6,389,1,114.1839907,22.54476434
Ypthima lisandra,8,2506,1,114.3489245,22.27375848
Ypthima lisandra,9,1071,1,114.0091101,22.4543734
Ypthima lisandra,10,1773,1,114.0286365,22.36408778
Zemeros flegyas,1,1575,3,114.145139,22.3912441
Zemeros flegyas,3,930,3,113.9993718,22.47242379
Zemeros flegyas,4,930,2,113.9993718,22.47242379
Zemeros flegyas,4,1575,3,114.145139,22.3912441
Zemeros flegyas,4,878,1,114.1742702,22.48155183
Zemeros flegyas,4,948,2,114.1742704,22.47252141
Zemeros flegyas,5,2600,1,113.9026313,22.25555704
